DateFormatted,Globalstraling,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Lufttrykk,Vindkast,Relativ luftfuktighet,Trafikkmengde_Totalt_i_retning_Danmarksplass,Trafikkmengde_Totalt_i_retning_Florida
2023-01-01 17:00:00,-0.03333333333333333,0.0,-2.1666666666666665,141.66666666666666,0.4166666666666667,999.1,0.9,77.66666666666667,,
2023-01-01 18:00:00,-0.45,0.0,-1.6666666666666667,230.33333333333334,0.31666666666666665,999.4833333333332,0.9,77.33333333333333,,
2023-01-01 19:00:00,0.03333333333333334,0.0,-1.5999999999999999,149.5,0.75,999.9,1.25,78.16666666666667,,
2023-01-01 20:00:00,-0.25,0.0,-1.0666666666666667,168.16666666666666,0.35000000000000003,999.8666666666667,1.05,80.0,,
2023-01-01 21:00:00,-0.7666666666666666,0.0,-1.0166666666666666,155.16666666666666,0.62,999.9499999999999,1.0999999999999999,79.33333333333333,,
2023-01-01 22:00:00,-0.6,0.0,-1.1166666666666667,145.83333333333334,0.2833333333333334,1000.6,0.85,80.5,,
2023-01-01 23:00:00,-0.6833333333333332,0.0,-0.7166666666666667,143.16666666666666,0.75,1000.6999999999999,1.2,80.0,,
2023-01-02 00:00:00,-1.4666666666666668,0.0,-1.0166666666666666,176.16666666666666,0.3499999999999999,1000.6666666666666,0.9499999999999998,78.83333333333333,,
2023-01-02 01:00:00,-1.0166666666666666,0.0,-1.3666666666666665,110.16666666666667,0.13333333333333333,1000.4833333333332,0.45,80.5,,
2023-01-02 02:00:00,-0.43333333333333335,0.0,-1.0999999999999999,142.83333333333334,0.35000000000000003,1000.35,0.9499999999999998,81.0,,
2023-01-02 03:00:00,0.033333333333333326,0.0,-0.7333333333333334,188.16666666666666,0.3,1000.5166666666668,0.9,78.0,,
2023-01-02 04:00:00,-0.7833333333333333,0.0,-0.5166666666666667,233.16666666666666,0.3666666666666667,1000.6333333333333,1.0,77.5,,
2023-01-02 05:00:00,-1.4000000000000001,0.0,-0.21666666666666667,339.5,0.8833333333333333,1000.5333333333333,1.45,75.0,,
2023-01-02 06:00:00,-1.1500000000000001,0.0,-0.4666666666666666,279.3333333333333,0.45,1000.4333333333334,1.1500000000000001,75.5,,
2023-01-02 07:00:00,-1.4000000000000001,0.0,-0.21666666666666667,332.1666666666667,1.0666666666666667,1000.4,1.9500000000000002,75.16666666666667,,
2023-01-02 08:00:00,-0.1333333333333334,0.0,-0.5499999999999999,130.83333333333334,0.5166666666666667,1000.4333333333334,1.3,76.66666666666667,,
2023-01-02 09:00:00,10.5,0.0,-0.9500000000000001,92.83333333333333,0.2833333333333333,1000.6666666666666,0.75,80.0,,
2023-01-02 10:00:00,28.650000000000002,0.0,-0.8166666666666668,256.1666666666667,0.18333333333333335,1000.7000000000002,0.85,81.66666666666667,,
2023-01-02 11:00:00,45.1,0.0,-0.5833333333333334,128.33333333333334,0.35000000000000003,1000.6666666666666,0.9,80.16666666666667,,
2023-01-02 12:00:00,32.86666666666667,0.0,-0.43333333333333335,124.33333333333333,0.6666666666666666,1000.5666666666666,1.3,79.33333333333333,,
2023-01-02 13:00:00,16.73333333333333,0.0,-0.3666666666666667,185.0,0.5666666666666667,1000.6333333333333,1.3,77.66666666666667,,
2023-01-02 14:00:00,5.983333333333333,0.0,-0.8166666666666668,142.66666666666666,0.6166666666666667,1000.8333333333334,1.2,80.83333333333333,,
2023-01-02 15:00:00,-0.6666666666666666,0.0,-1.1833333333333333,142.0,0.9,1001.0666666666666,1.45,83.0,,
2023-01-02 16:00:00,-1.3666666666666665,0.0,-1.3666666666666665,181.83333333333334,0.19999999999999998,1001.4,0.7000000000000001,83.33333333333333,,
2023-01-02 17:00:00,-1.0833333333333333,0.0,-1.5666666666666667,206.33333333333334,0.16666666666666666,1001.8333333333334,0.5,84.66666666666667,,
2023-01-02 18:00:00,-1.05,0.0,-1.8666666666666665,136.33333333333334,0.5,1002.1833333333334,0.9500000000000001,85.16666666666667,,
2023-01-02 19:00:00,-0.8833333333333333,0.0,-1.883333333333333,130.8,0.45,1002.9333333333334,0.85,86.83333333333333,,
2023-01-02 20:00:00,-1.0333333333333334,0.0,-2.0500000000000003,141.5,0.45,1003.5,0.9,87.0,,
2023-01-02 21:00:00,-0.7833333333333333,0.0,-2.04,143.0,0.4833333333333334,1004.2666666666668,0.9500000000000001,87.0,,
2023-01-02 22:00:00,-0.9166666666666666,0.0,-2.4,187.0,0.9333333333333332,1004.8833333333333,1.7000000000000002,87.0,,
2023-01-02 23:00:00,-1.0666666666666667,0.0,-2.4,152.66666666666666,0.4166666666666667,1005.6166666666667,0.85,87.16666666666667,,
2023-01-03 00:00:00,-0.9833333333333334,0.0,-2.216666666666667,140.16666666666666,0.8166666666666668,1006.1999999999999,1.3,87.0,,
2023-01-03 01:00:00,-1.04,0.0,-2.2666666666666666,138.5,1.1666666666666667,1006.7833333333333,1.9000000000000001,85.5,,
2023-01-03 02:00:00,-0.2333333333333333,0.0,-2.1333333333333333,141.6,0.85,1007.4833333333332,1.3,84.83333333333333,,
2023-01-03 03:00:00,0.43333333333333335,0.0,-1.25,153.66666666666666,0.7666666666666666,1007.6999999999999,1.6500000000000001,82.33333333333333,,
2023-01-03 04:00:00,0.13333333333333333,0.0,-1.0833333333333333,199.5,0.45,1007.9,1.0999999999999999,81.83333333333333,,
2023-01-03 05:00:00,0.16666666666666666,0.0,-0.3333333333333333,135.16666666666666,0.8666666666666667,1008.2333333333332,1.75,79.83333333333333,,
2023-01-03 06:00:00,0.18333333333333335,0.0,0.9,94.33333333333333,1.3166666666666667,1008.6333333333333,2.15,75.33333333333333,,
2023-01-03 07:00:00,0.033333333333333326,0.0,1.4166666666666667,177.0,1.7,1009.2166666666667,2.8000000000000003,74.0,,
2023-01-03 08:00:00,1.3499999999999999,0.0,2.3333333333333335,143.66666666666666,3.5,1009.65,5.05,73.0,,
2023-01-03 09:00:00,24.916666666666668,0.0,2.8166666666666664,145.16666666666666,4.533333333333333,1010.0166666666668,6.3500000000000005,72.16666666666667,,
2023-01-03 10:00:00,50.083333333333336,2.8833333333333333,3.0,144.33333333333334,4.233333333333333,1010.3666666666667,6.1000000000000005,73.66666666666667,,
2023-01-03 11:00:00,49.300000000000004,1.3833333333333335,3.3666666666666667,150.0,4.316666666666666,1010.5,6.5,70.33333333333333,,
2023-01-03 12:00:00,45.050000000000004,0.0,3.6999999999999997,163.33333333333334,3.9,1010.1999999999999,5.55,69.33333333333333,,
2023-01-03 13:00:00,29.183333333333334,0.0,3.783333333333333,180.16666666666666,3.0,1009.9,4.8999999999999995,70.33333333333333,,
2023-01-03 14:00:00,8.683333333333334,0.0,4.083333333333333,162.0,3.6,1009.4499999999999,6.1499999999999995,69.6,,
2023-01-03 15:00:00,1.25,0.0,4.433333333333333,150.33333333333334,4.016666666666667,1008.9,7.099999999999999,69.0,,
2023-01-03 16:00:00,0.03333333333333333,0.0,4.516666666666667,142.0,6.25,1008.4666666666667,10.733333333333334,68.33333333333333,,
2023-01-03 17:00:00,-0.13333333333333333,0.0,4.333333333333333,135.5,7.233333333333333,1007.9499999999999,10.866666666666667,67.83333333333333,,
2023-01-03 18:00:00,0.3,0.0,4.416666666666667,141.66666666666666,6.0,1007.0166666666668,9.866666666666667,63.833333333333336,,
2023-01-03 19:00:00,0.8166666666666668,0.0,4.916666666666667,136.66666666666666,5.8999999999999995,1006.1,9.716666666666667,58.0,,
2023-01-03 20:00:00,1.2166666666666668,0.0,5.25,141.66666666666666,5.1,1005.2666666666668,8.299999999999999,50.166666666666664,,
2023-01-03 21:00:00,1.2833333333333334,0.0,5.8500000000000005,130.5,6.183333333333334,1004.0,10.416666666666666,48.333333333333336,,
2023-01-03 22:00:00,0.16666666666666666,0.0,5.0,129.5,6.3500000000000005,1002.8333333333334,10.65,58.833333333333336,,
2023-01-03 23:00:00,0.4666666666666666,0.0,5.633333333333333,129.83333333333334,7.083333333333333,1000.9666666666667,12.066666666666668,61.5,,
2023-01-04 00:00:00,0.65,0.0,6.6499999999999995,132.16666666666666,6.166666666666667,999.5,10.433333333333334,56.833333333333336,,
2023-01-04 01:00:00,0.3666666666666667,0.0,7.166666666666667,133.16666666666666,5.816666666666666,998.1,9.383333333333333,53.333333333333336,,
2023-01-04 02:00:00,0.11666666666666665,0.0,7.283333333333334,126.66666666666667,6.8500000000000005,996.7166666666667,11.316666666666665,54.833333333333336,,
2023-01-04 03:00:00,-0.3833333333333333,0.0,7.1000000000000005,125.33333333333333,6.6499999999999995,995.15,11.366666666666667,58.5,,
2023-01-04 04:00:00,-0.7166666666666667,0.0,6.516666666666667,119.5,6.316666666666666,993.4833333333332,12.016666666666666,63.5,,
2023-01-04 05:00:00,-0.6666666666666666,0.0,6.933333333333334,108.0,5.966666666666666,991.8833333333333,10.383333333333333,58.0,,
2023-01-04 06:00:00,-1.1500000000000001,0.0,6.7,107.16666666666667,4.433333333333334,990.8833333333333,8.866666666666667,55.666666666666664,,
2023-01-04 07:00:00,-1.2833333333333334,0.0,5.966666666666666,102.33333333333333,5.766666666666667,989.4499999999999,10.75,58.833333333333336,,
2023-01-04 08:00:00,0.48333333333333334,0.0,4.666666666666667,99.66666666666667,8.25,988.1666666666666,13.216666666666667,70.0,,
2023-01-04 09:00:00,1.6666666666666667,0.0,4.0,91.33333333333333,8.483333333333333,987.0500000000001,15.9,74.83333333333333,,
2023-01-04 10:00:00,2.2333333333333334,0.0,3.233333333333333,82.16666666666667,11.799999999999999,986.1833333333334,18.2,78.5,,
2023-01-04 11:00:00,4.433333333333334,0.0,3.533333333333333,85.66666666666667,11.5,985.1999999999999,19.099999999999998,75.83333333333333,,
2023-01-04 12:00:00,10.82,0.0,4.833333333333333,90.66666666666667,7.116666666666667,984.5500000000001,14.65,66.83333333333333,,
2023-01-04 13:00:00,23.433333333333334,0.0,5.5,84.5,6.216666666666666,984.2333333333332,12.75,58.5,,
2023-01-04 14:00:00,12.683333333333332,0.0,5.3500000000000005,72.5,8.383333333333333,984.15,14.799999999999999,55.333333333333336,,
2023-01-04 15:00:00,1.0666666666666667,0.0,5.25,68.16666666666667,8.783333333333333,984.5500000000001,15.6,55.0,,
2023-01-04 16:00:00,0.6,0.0,5.05,70.83333333333333,9.366666666666667,985.2833333333333,16.150000000000002,54.666666666666664,,
2023-01-04 17:00:00,0.19999999999999998,0.0,4.483333333333333,64.33333333333333,6.666666666666667,986.7666666666668,11.9,56.333333333333336,,
2023-01-04 18:00:00,0.06666666666666667,0.0,3.3833333333333333,76.33333333333333,6.566666666666666,988.4499999999999,10.783333333333333,60.333333333333336,,
2023-01-04 19:00:00,-0.48333333333333334,0.0,2.1,72.0,7.483333333333333,989.65,11.616666666666667,74.16666666666667,,
2023-01-04 20:00:00,0.016666666666666666,0.0,1.7333333333333334,101.0,3.8000000000000003,990.9833333333332,6.3999999999999995,79.66666666666667,,
2023-01-04 21:00:00,-0.09999999999999999,0.0,1.55,221.16666666666666,1.1166666666666667,992.0833333333334,2.65,83.16666666666667,,
2023-01-04 22:00:00,-0.3833333333333333,0.0,1.3333333333333333,302.3333333333333,1.3166666666666667,993.3000000000001,2.35,86.66666666666667,,
2023-01-04 23:00:00,-0.5166666666666667,0.0,0.6833333333333332,207.33333333333334,1.0166666666666666,994.6333333333333,1.9000000000000001,89.0,,
2023-01-05 00:00:00,-0.3,0.0,0.5333333333333333,131.83333333333334,0.3666666666666667,995.6999999999999,0.9500000000000001,89.66666666666667,,
2023-01-05 01:00:00,-0.19999999999999998,0.0,0.4166666666666667,200.66666666666666,0.65,996.8666666666667,1.3499999999999999,90.66666666666667,,
2023-01-05 02:00:00,-0.10000000000000002,0.0,0.16666666666666666,132.83333333333334,0.7666666666666666,997.7333333333332,1.5,92.0,,
2023-01-05 03:00:00,-0.10000000000000002,0.0,-0.13333333333333333,121.0,0.9,998.75,1.5,92.0,,
2023-01-05 04:00:00,-0.15,0.0,-0.11666666666666668,112.83333333333333,0.8333333333333334,999.3833333333333,1.6500000000000001,93.0,,
2023-01-05 05:00:00,-0.08333333333333333,0.0,0.3833333333333333,126.0,0.7166666666666667,1000.15,1.4000000000000001,93.0,,
2023-01-05 06:00:00,-0.05000000000000001,0.0,0.5499999999999999,142.83333333333334,1.2833333333333332,1000.9,2.35,92.33333333333333,,
2023-01-05 07:00:00,-0.09999999999999999,0.0,0.7833333333333333,111.16666666666667,2.0500000000000003,1001.3833333333333,3.6999999999999997,90.5,,
2023-01-05 08:00:00,1.1333333333333335,0.0,1.7333333333333334,143.5,3.516666666666667,1001.7833333333333,6.0,79.33333333333333,,
2023-01-05 09:00:00,7.6499999999999995,0.0,1.6166666666666665,149.16666666666666,4.066666666666666,1002.5166666666668,6.95,74.16666666666667,,
2023-01-05 10:00:00,19.75,0.0,1.9166666666666667,151.16666666666666,4.933333333333334,1003.0,7.816666666666666,74.5,,
2023-01-05 11:00:00,25.983333333333334,0.0,1.6666666666666667,160.66666666666666,6.916666666666667,1003.2166666666667,10.266666666666666,76.33333333333333,,
2023-01-05 12:00:00,17.883333333333333,0.0,1.0833333333333333,158.16666666666666,6.3,1003.5666666666666,9.733333333333333,81.66666666666667,,
2023-01-05 13:00:00,22.316666666666666,0.0,1.1833333333333333,153.66666666666666,6.1000000000000005,1003.6500000000001,9.549999999999999,85.33333333333333,,
2023-01-05 14:00:00,9.483333333333333,0.0,1.2,151.83333333333334,5.983333333333333,1003.75,9.049999999999999,86.16666666666667,,
2023-01-05 15:00:00,0.5,0.0,1.0999999999999999,150.33333333333334,6.266666666666667,1003.8666666666667,9.4,88.83333333333333,,
2023-01-05 16:00:00,0.0,0.0,1.2833333333333334,151.33333333333334,5.733333333333333,1003.65,8.85,90.33333333333333,,
2023-01-05 17:00:00,0.11666666666666668,0.0,1.6333333333333335,152.33333333333334,6.183333333333334,1003.5666666666666,9.166666666666666,90.16666666666667,,
2023-01-05 18:00:00,-0.03333333333333333,0.0,1.75,147.16666666666666,5.066666666666666,1003.6500000000001,7.6499999999999995,89.16666666666667,,
2023-01-05 19:00:00,0.0,0.0,1.8,147.83333333333334,4.916666666666667,1003.4000000000001,7.7,88.0,,
2023-01-05 20:00:00,0.35000000000000003,0.0,2.65,147.16666666666666,5.6000000000000005,1002.5333333333333,9.9,84.0,,
2023-01-05 21:00:00,0.9833333333333334,0.0,3.5,140.83333333333334,7.116666666666667,1001.5166666666668,12.466666666666667,73.66666666666667,,
2023-01-05 22:00:00,1.4833333333333334,0.0,3.983333333333333,139.5,9.316666666666666,1000.4166666666666,15.200000000000001,67.16666666666667,,
2023-01-05 23:00:00,1.0,0.0,3.85,136.66666666666666,10.0,998.9,16.150000000000002,66.66666666666667,,
2023-01-06 00:00:00,0.25,0.0,2.716666666666667,136.5,10.016666666666667,997.7666666666668,15.9,74.83333333333333,,
2023-01-06 01:00:00,0.21666666666666667,0.0,1.9666666666666668,135.33333333333334,8.016666666666667,995.65,13.200000000000001,82.5,,
2023-01-06 02:00:00,0.5333333333333333,0.0,2.85,132.83333333333334,8.1,993.3000000000001,14.35,81.33333333333333,,
2023-01-06 03:00:00,0.6666666666666666,0.0,3.5,139.83333333333334,9.833333333333334,991.1333333333333,17.099999999999998,79.0,,
2023-01-06 04:00:00,0.65,0.0,3.6333333333333333,138.33333333333334,9.733333333333333,989.65,17.55,78.83333333333333,,
2023-01-06 05:00:00,0.6833333333333332,0.0,3.6999999999999997,143.16666666666666,9.716666666666667,989.4,17.2,78.66666666666667,,
2023-01-06 06:00:00,0.45,0.0,3.3166666666666664,147.83333333333334,9.066666666666666,989.6333333333333,15.65,81.83333333333333,,
2023-01-06 07:00:00,0.6166666666666667,0.0,3.3166666666666664,137.66666666666666,9.566666666666666,989.5333333333333,16.8,81.16666666666667,,
2023-01-06 08:00:00,2.0500000000000003,0.0,4.266666666666667,132.83333333333334,9.950000000000001,989.1833333333334,18.25,73.16666666666667,,
2023-01-06 09:00:00,8.483333333333333,0.0,4.6000000000000005,128.83333333333334,9.549999999999999,989.1666666666666,15.299999999999999,68.0,,
2023-01-06 10:00:00,28.55,0.0,5.033333333333333,132.0,9.883333333333333,988.9333333333334,17.099999999999998,62.333333333333336,,
2023-01-06 11:00:00,28.099999999999998,0.0,5.416666666666667,131.16666666666666,9.65,988.7833333333333,16.599999999999998,59.0,,
2023-01-06 12:00:00,29.416666666666668,0.0,5.533333333333334,129.0,9.166666666666666,988.0833333333334,15.299999999999999,57.0,,
2023-01-06 13:00:00,26.266666666666666,0.0,5.699999999999999,129.33333333333334,10.316666666666666,987.2333333333332,17.400000000000002,56.0,,
2023-01-06 14:00:00,4.1499999999999995,0.0,4.233333333333333,138.83333333333334,9.700000000000001,987.25,15.799999999999999,67.83333333333333,,
2023-01-06 15:00:00,0.8666666666666667,0.0,3.733333333333333,138.66666666666666,8.466666666666667,987.3000000000001,14.35,77.5,,
2023-01-06 16:00:00,0.4666666666666666,0.0,3.6333333333333333,148.5,7.333333333333333,987.5,13.199999999999998,82.16666666666667,,
2023-01-06 17:00:00,0.48333333333333334,0.0,4.266666666666667,152.33333333333334,6.3999999999999995,987.3000000000001,11.833333333333334,83.66666666666667,,
2023-01-06 18:00:00,0.25,0.0,4.616666666666666,164.0,6.75,988.1833333333334,10.933333333333332,86.66666666666667,,
2023-01-06 19:00:00,0.19999999999999998,0.0,5.233333333333333,141.33333333333334,5.616666666666667,989.2333333333332,8.483333333333333,89.5,,
2023-01-06 20:00:00,0.26666666666666666,0.0,7.05,144.33333333333334,2.183333333333333,990.3833333333333,4.6000000000000005,92.0,,
2023-01-06 21:00:00,-0.16666666666666666,0.0,7.75,237.33333333333334,2.466666666666667,991.7666666666668,5.6499999999999995,89.16666666666667,,
2023-01-06 22:00:00,-0.15,0.0,7.3500000000000005,141.16666666666666,1.7333333333333334,992.9666666666667,3.5,87.0,,
2023-01-06 23:00:00,-0.08333333333333333,0.0,6.916666666666667,143.5,1.9333333333333336,993.9166666666666,3.8000000000000003,89.66666666666667,,
2023-01-07 00:00:00,-0.23333333333333336,0.0,6.8500000000000005,146.16666666666666,2.65,994.9166666666666,4.5,88.8,,
2023-01-07 01:00:00,-0.15,0.0,6.6000000000000005,143.66666666666666,2.6166666666666667,995.1999999999999,4.6499999999999995,87.66666666666667,,
2023-01-07 02:00:00,0.0,0.0,6.183333333333334,133.5,3.483333333333333,995.75,6.633333333333333,89.66666666666667,,
2023-01-07 03:00:00,-0.18333333333333335,0.0,6.383333333333333,150.66666666666666,3.8166666666666664,996.1333333333333,6.95,88.0,,
2023-01-07 04:00:00,-0.35000000000000003,0.0,6.183333333333334,149.33333333333334,3.0,995.6666666666666,4.6000000000000005,89.83333333333333,,
2023-01-07 05:00:00,-0.31666666666666665,0.0,6.2,157.66666666666666,3.5500000000000003,995.0666666666666,5.6000000000000005,86.0,,
2023-01-07 06:00:00,0.3,0.0,6.25,149.66666666666666,4.416666666666667,994.75,6.8500000000000005,82.66666666666667,,
2023-01-07 07:00:00,1.0166666666666666,0.0,6.416666666666667,147.5,4.616666666666666,994.5500000000001,7.6000000000000005,79.16666666666667,,
2023-01-07 08:00:00,2.6166666666666667,0.0,7.083333333333333,141.5,6.883333333333333,993.3000000000001,11.116666666666667,71.83333333333333,,
2023-01-07 09:00:00,11.533333333333333,0.0,7.74,135.66666666666666,7.1499999999999995,992.1999999999999,12.950000000000001,65.66666666666667,,
2023-01-07 10:00:00,21.066666666666666,0.0,8.0,142.66666666666666,6.333333333333333,991.0500000000001,10.816666666666668,64.66666666666667,,
2023-01-07 11:00:00,18.150000000000002,0.0,7.88,146.83333333333334,6.833333333333333,989.7666666666668,12.75,71.66666666666667,,
2023-01-07 12:00:00,10.183333333333334,0.0,8.32,144.66666666666666,8.066666666666666,988.8166666666666,15.0,74.16666666666667,,
2023-01-07 13:00:00,5.95,0.0,9.05,138.16666666666666,8.86,987.8000000000001,16.55,74.83333333333333,,
2023-01-07 14:00:00,2.3666666666666667,0.0,8.6,141.33333333333334,7.183333333333334,987.0166666666668,12.766666666666667,79.16666666666667,,
2023-01-07 15:00:00,0.9,0.0,8.9,140.66666666666666,6.716666666666666,986.6,11.716666666666667,81.33333333333333,,
2023-01-07 16:00:00,0.6666666666666666,0.0,8.933333333333334,141.16666666666666,6.916666666666667,985.8666666666667,12.35,82.0,,
2023-01-07 17:00:00,0.8833333333333333,0.0,9.049999999999999,145.83333333333334,7.75,985.1666666666666,13.799999999999999,81.5,,
2023-01-07 18:00:00,0.3833333333333333,0.0,8.533333333333333,150.0,7.816666666666666,984.7833333333333,14.85,84.66666666666667,,
2023-01-07 19:00:00,0.3,0.0,8.416666666666666,141.5,7.283333333333334,984.5833333333334,12.6,86.83333333333333,,
2023-01-07 20:00:00,0.45,0.0,8.316666666666666,139.66666666666666,7.949999999999999,984.6833333333334,13.200000000000001,84.5,,
2023-01-07 21:00:00,0.75,0.0,8.283333333333333,140.5,8.333333333333334,984.1166666666667,14.65,81.0,,
2023-01-07 22:00:00,0.7333333333333334,0.0,8.033333333333333,140.0,7.516666666666667,983.9,13.299999999999999,80.83333333333333,,
2023-01-07 23:00:00,0.85,0.0,7.766666666666667,133.83333333333334,8.516666666666667,983.3333333333334,14.049999999999999,80.0,,
2023-01-08 00:00:00,1.1333333333333333,0.0,8.183333333333332,137.16666666666666,9.133333333333333,982.25,15.75,77.33333333333333,,
2023-01-08 01:00:00,0.9666666666666668,0.0,7.916666666666667,133.66666666666666,7.983333333333333,981.4833333333332,13.25,76.66666666666667,,
2023-01-08 02:00:00,0.7666666666666666,0.0,7.95,133.33333333333334,7.0,980.4166666666666,11.9,76.5,,
2023-01-08 03:00:00,0.6833333333333332,0.0,7.8500000000000005,133.5,7.583333333333333,979.6666666666666,12.75,77.66666666666667,,
2023-01-08 04:00:00,0.25,0.0,7.216666666666666,145.0,4.733333333333333,979.0166666666668,7.983333333333333,82.16666666666667,,
2023-01-08 05:00:00,0.8166666666666668,0.0,7.933333333333334,138.66666666666666,6.45,978.1166666666667,11.1,77.66666666666667,,
2023-01-08 06:00:00,0.3666666666666667,0.0,6.8999999999999995,143.66666666666666,5.816666666666666,978.3666666666667,10.049999999999999,83.0,,
2023-01-08 07:00:00,0.19999999999999998,0.0,6.5,141.16666666666666,5.433333333333334,979.6333333333333,8.966666666666667,85.5,,
2023-01-08 08:00:00,0.9666666666666667,0.0,7.1000000000000005,143.33333333333334,5.016666666666667,980.3666666666667,9.516666666666666,85.66666666666667,,
2023-01-08 09:00:00,7.216666666666666,0.0,7.233333333333333,145.0,5.433333333333334,980.8833333333333,10.25,83.16666666666667,,
2023-01-08 10:00:00,16.616666666666667,0.0,7.416666666666667,139.66666666666666,5.733333333333333,981.3166666666666,9.966666666666667,80.5,,
2023-01-08 11:00:00,10.483333333333333,0.0,7.283333333333334,143.83333333333334,5.133333333333334,981.4499999999999,9.566666666666668,81.0,,
2023-01-08 12:00:00,13.283333333333333,0.0,7.05,143.5,4.433333333333333,981.6999999999999,8.1,84.0,,
2023-01-08 13:00:00,17.566666666666666,0.0,7.3999999999999995,143.0,5.0,981.6999999999999,10.0,81.5,,
2023-01-08 14:00:00,4.416666666666667,0.0,6.983333333333333,132.66666666666666,5.116666666666666,981.7000000000002,8.35,82.0,,
2023-01-08 15:00:00,0.3666666666666667,0.0,6.3500000000000005,147.66666666666666,4.05,981.6666666666666,7.833333333333333,85.66666666666667,,
2023-01-08 16:00:00,0.2833333333333333,0.0,6.083333333333333,142.33333333333334,4.366666666666666,981.7833333333333,7.3999999999999995,85.66666666666667,,
2023-01-08 17:00:00,0.06666666666666667,0.0,5.7,143.16666666666666,2.8666666666666667,981.4,5.6499999999999995,87.66666666666667,,
2023-01-08 18:00:00,0.4666666666666666,0.0,6.3500000000000005,137.0,4.866666666666666,980.9666666666667,8.566666666666666,85.0,,
2023-01-08 19:00:00,0.48333333333333334,0.0,6.3999999999999995,145.33333333333334,5.1499999999999995,980.9333333333334,9.216666666666667,81.66666666666667,,
2023-01-08 20:00:00,0.7000000000000001,0.0,6.1000000000000005,147.16666666666666,6.2,981.1,10.016666666666667,80.66666666666667,,
2023-01-08 21:00:00,0.3333333333333333,0.0,5.933333333333334,147.16666666666666,4.55,980.9333333333334,7.883333333333333,83.66666666666667,,
2023-01-08 22:00:00,0.3333333333333333,0.0,6.466666666666666,148.16666666666666,4.7,980.5833333333334,7.733333333333333,80.4,,
2023-01-08 23:00:00,0.7000000000000001,0.0,6.666666666666667,137.66666666666666,4.133333333333334,980.2666666666668,6.95,77.66666666666667,,
2023-01-09 00:00:00,0.6833333333333332,0.0,6.433333333333334,146.33333333333334,3.9166666666666665,980.0666666666666,6.45,78.5,,
2023-01-09 01:00:00,0.3,0.0,6.033333333333334,147.83333333333334,3.8166666666666664,979.75,5.3,82.0,,
2023-01-09 02:00:00,1.5333333333333332,0.0,7.583333333333333,129.33333333333334,4.383333333333334,978.9666666666667,7.6499999999999995,68.33333333333333,,
2023-01-09 03:00:00,2.3000000000000003,0.0,8.533333333333333,130.5,5.7,978.2333333333332,9.566666666666666,58.0,,
